발생년,발생년월일시,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,가해자법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2022,2022-01-24 19:00,야,월,1,1,0,1,0,경북,구미시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,특수차,1077518,1788546,128.3610695,36.0907847
2022,2022-01-25 1:00,야,화,1,0,0,0,0,서울,강서구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,터널안,이륜차,없음,942007,1948853,126.8435751,37.53717466
2022,2022-01-25 4:00,야,화,1,0,0,0,0,서울,서초구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,960910,1939952,127.0580047,37.45794189
2022,2022-01-25 6:00,주,화,1,0,0,0,0,충북,청주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,999491,1847292,127.4943073,36.62349709
2022,2022-01-25 11:00,주,화,1,0,0,0,0,경남,고성군,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,화물차,보행자,1075463,1665018,128.3267382,34.97725655
2022,2022-01-25 12:00,주,화,1,1,0,1,0,경남,사천시,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,사륜오토바이(ATV),없음,1040361,1669885,127.9424275,35.02315244
2022,2022-01-25 16:00,주,화,1,0,0,0,0,제주,제주시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,906659,1500090,126.495247,33.48858281
2022,2022-01-25 19:00,야,화,1,0,0,0,0,강원,강릉시,차대차,기타,기타,신호위반,교차로,교차로내,이륜차,이륜차,1122571,1974054,128.8914714,37.75793134
2022,2022-01-25 23:00,야,화,1,0,0,0,0,경기,화성시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,944801,1901753,126.8787039,37.11281509
2022,2022-01-26 5:00,야,수,1,0,0,0,0,전북,전주시,차대차,기타,기타,기타,교차로,교차로내,승용차,승용차,968262,1757525,127.1486802,35.81367927
2022,2022-01-26 14:00,주,수,1,0,0,0,0,충남,논산시,차대차,측면충돌,측면충돌,중앙선 침범,교차로,교차로내,자전거,화물차,964693,1800308,127.107266,36.199277
2022,2022-01-26 16:00,주,수,1,0,0,0,0,전남,보성군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,기타,기타,이륜차,없음,983756,1649089,127.32234,34.83630029
2022,2022-01-26 21:00,야,수,1,0,0,0,0,충남,천안시,차대사람,기타,기타,안전운전 의무 불이행,기타,기타,승용차,보행자,972598,1878620,127.1924101,36.90551433
2022,2022-01-27 2:00,야,목,1,0,0,0,0,경기,용인시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,975444,1919955,127.2230036,37.27819406
2022,2022-01-27 4:00,야,목,1,0,0,0,0,경기,성남시,차대사람,횡단중,횡단중,기타,단일로,기타단일로,화물차,보행자,969196,1938253,127.1517647,37.44294109
2022,2022-01-27 5:00,야,목,1,1,1,0,0,전남,장성군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,특수차,화물차,934878,1699691,126.7838121,35.29060542
2022,2022-01-27 7:00,주,목,1,0,0,0,0,경남,창녕군,차대사람,기타,기타,신호위반,단일로,기타단일로,화물차,보행자,1100032,1715875,128.6020442,35.43362577
2022,2022-01-27 8:00,주,목,1,0,0,0,0,전남,여수시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1010599,1650497,127.6159388,34.84907165
2022,2022-01-27 10:00,주,목,1,0,0,0,0,경북,영덕군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1161093,1826374,129.2969087,36.42139478
2022,2022-01-27 13:00,주,목,1,0,0,0,0,강원,횡성군,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1043147,1943363,127.9880667,37.48850606
2022,2022-01-27 21:00,야,목,1,0,0,0,0,서울,강동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,967518,1949339,127.132306,37.54280725
2022,2022-01-28 7:00,주,금,1,0,0,0,0,경북,경주시,차대사람,차도통행중,차도통행중,기타,단일로,기타단일로,승용차,보행자,1156189,1763181,129.2296825,35.85273613
2022,2022-01-28 7:00,주,금,1,0,0,0,0,경기,의정부시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,959445,1967779,127.0398992,37.70869045
2022,2022-01-28 9:00,주,금,1,0,0,0,0,광주,북구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,자전거,945409,1689915,126.9002714,35.20308965
2022,2022-01-28 15:00,주,금,1,0,0,0,0,전북,순창군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,970293,1709876,127.1729144,35.38412049
2022,2022-01-28 17:00,주,금,1,0,0,0,0,충북,증평군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로부근,화물차,이륜차,1005856,1865456,127.565633,36.78722536
2022,2022-01-28 22:00,야,금,1,0,0,0,0,경기,군포시,차대사람,횡단중,횡단중,안전운전 의무 불이행,기타,기타,화물차,보행자,950988,1929619,126.9465055,37.36433379
2022,2022-01-28 22:00,야,금,1,1,1,0,0,경북,경산시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1119492,1768254,128.8241624,35.90362559
2022,2022-01-29 10:00,주,토,1,0,0,0,0,부산,강서구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,이륜차,1122213,1677975,128.8407159,35.08949645
2022,2022-01-29 11:00,주,토,1,0,0,0,0,인천,강화군,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,승용차,이륜차,906279,1975650,126.4357785,37.77572579
2022,2022-01-29 15:00,주,토,1,0,0,0,0,충남,아산시,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로부근,이륜차,없음,950384,1873872,126.9433751,36.8618078
2022,2022-01-29 16:00,주,토,1,0,0,0,0,충북,진천군,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,994358,1879919,127.436658,36.91760552
2022,2022-01-29 21:00,야,토,1,1,0,0,1,서울,은평구,차대사람,횡단중,횡단중,기타,교차로,교차로부근,원동기장치자전거,보행자,949265,1956180,126.9252173,37.60364175
2022,2022-01-30 20:00,야,일,1,0,0,0,0,충남,아산시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,기타,기타,이륜차,없음,959994,1864659,127.0516677,36.77921388
2022,2022-01-30 20:00,야,일,1,0,0,0,0,경북,안동시,차대사람,기타,기타,기타,교차로,교차로부근,승용차,보행자,1112016,1840860,128.7517233,36.55894137
2022,2022-01-30 21:00,야,일,1,0,0,0,0,서울,구로구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,945199,1943820,126.8800788,37.49200695
2022,2022-01-30 23:00,야,일,1,0,0,0,0,부산,남구,차대사람,보도통행중,보도통행중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,1145450,1682826,129.096405,35.13013626
2022,2022-01-31 6:00,주,월,1,0,0,0,0,광주,서구,차대사람,횡단중,횡단중,기타,교차로,교차로횡단보도내,승용차,보행자,942585,1684470,126.8696282,35.15383648
2022,2022-01-31 16:00,주,월,1,0,0,0,0,전남,목포시,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,승용차,보행자,901905,1646032,126.427577,34.80413736
2022,2022-01-31 19:00,야,월,1,0,0,0,0,서울,동대문구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,961013,1955013,127.0583698,37.59369644
2022,2022-01-31 20:00,야,월,2,4,0,4,0,강원,정선군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,1099557,1931373,128.6244623,37.37609318
2022,2022-01-31 23:00,야,월,1,0,0,0,0,인천,부평구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,931242,1944805,126.722114,37.49995067
2022,2022-02-01 0:00,야,화,1,0,0,0,0,세종,세종시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,이륜차,979823,1838930,127.274559,36.5479002
2022,2022-02-02 0:00,야,수,1,0,0,0,0,충남,부여군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,교량위,원동기장치자전거,없음,942073,1812395,126.8547708,36.3071512
2022,2022-02-02 4:00,야,수,1,0,0,0,0,부산,기장군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,화물차,없음,1152357,1703589,129.17603,35.31625623
2022,2022-02-02 6:00,주,수,1,0,0,0,0,전남,장성군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,933463,1699217,126.7682901,35.28623857
2022,2022-02-02 15:00,주,수,1,0,0,0,0,제주,제주시,차량단독,공작물충돌,공작물충돌,기타,교차로,교차로부근,이륜차,없음,913714,1496890,126.5714881,33.46031604
2022,2022-02-02 20:00,야,수,1,0,0,0,0,인천,남동구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,931478,1939136,126.7253113,37.44887421
2022,2022-02-02 21:00,야,수,1,0,0,0,0,부산,사상구,차대사람,횡단중,횡단중,기타,단일로,지하차도(도로)내,승용차,보행자,1135033,1687142,128.9828131,35.17049347
2022,2022-02-03 3:00,야,목,2,0,0,0,0,경북,영천시,철길건널목,철길건널목,철길건널목,기타,철길건널목,철길건널목,화물차,기타,1124693,1779418,128.8835369,36.00360169
2022,2022-02-03 4:00,야,목,1,0,0,0,0,경기,시흥시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,938814,1930598,126.8089513,37.37243451
2022,2022-02-03 10:00,주,목,1,0,0,0,0,경기,의정부시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,화물차,보행자,960086,1968305,127.0471424,37.71345947
2022,2022-02-03 12:00,주,목,1,7,0,6,1,경북,울진군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승합차,1166390,1900412,129.3721111,37.087575
2022,2022-02-03 20:00,야,목,1,1,0,1,0,경북,포항시,차대차,기타,기타,신호위반,교차로,교차로내,승합차,이륜차,1167229,1781962,129.3558403,36.02015567
2022,2022-02-03 22:00,야,목,1,0,0,0,0,울산,남구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1164012,1728312,129.3091654,35.5372228
2022,2022-02-04 0:00,야,금,1,2,1,1,0,경기,이천시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,화물차,988797,1916504,127.3736794,37.24734334
2022,2022-02-04 6:00,주,금,1,0,0,0,0,서울,양천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,943779,1948039,126.8636936,37.52994781
2022,2022-02-04 13:00,주,금,1,0,0,0,0,인천,계양구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로부근,화물차,보행자,932728,1947882,126.7386426,37.52779271
2022,2022-02-04 16:00,주,금,1,1,1,0,0,경북,안동시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,1110341,1844018,128.7334626,36.58759939
2022,2022-02-05 6:00,주,토,1,0,0,0,0,경남,양산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,1150393,1710280,129.1556631,35.37686073
2022,2022-02-05 15:00,주,토,1,0,0,0,0,경기,여주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1013284,1924560,127.649929,37.3199325
2022,2022-02-06 18:00,야,일,1,0,0,0,0,경북,성주군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,자전거,1069327,1770889,128.2685449,35.93222409
2022,2022-02-06 18:00,야,일,1,0,0,0,0,경남,하동군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1034036,1689481,127.873902,35.20008415
2022,2022-02-06 21:00,야,일,1,0,0,0,0,서울,금천구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,승합차,이륜차,946980,1939662,126.9005243,37.45463401
2022,2022-02-07 9:00,주,월,1,0,0,0,0,충남,아산시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승합차,보행자,955989,1865414,127.006743,36.78584216
2022,2022-02-07 12:00,주,월,1,0,0,0,0,경남,하동군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,농기계,1031158,1664734,127.8413553,34.97703026
2022,2022-02-07 14:00,주,월,1,0,0,0,0,충남,당진시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,922530,1877622,126.6305343,36.89373474
2022,2022-02-07 17:00,주,월,3,2,0,2,0,경북,김천시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,화물차,1065116,1795784,128.2239178,36.1569462
2022,2022-02-07 22:00,야,월,1,0,0,0,0,서울,동작구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,이륜차,보행자,950475,1945544,126.9396432,37.50784387
2022,2022-02-08 0:00,야,화,1,0,0,0,0,경기,의정부시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,지하차도(도로)내,원동기장치자전거,없음,960059,1970478,127.0467167,37.73304364
2022,2022-02-08 1:00,야,화,1,0,0,0,0,경기,고양시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,946147,1964635,126.8892714,37.67966882
2022,2022-02-08 3:00,야,화,1,0,0,0,0,서울,용산구,차량단독,주/정차차량 충돌,주/정차차량 충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,승용차,956350,1948094,127.0059627,37.53112441
2022,2022-02-08 5:00,야,화,1,2,0,2,0,경기,평택시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,962605,1891837,127.0795856,37.02431219
2022,2022-02-08 13:00,주,화,1,0,0,0,0,경북,경주시,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로내,화물차,건설기계,1157363,1759463,129.2419455,35.81904164
2022,2022-02-08 19:00,야,화,1,0,0,0,0,경기,평택시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,화물차,승용차,960402,1897636,127.0545136,37.07649452
2022,2022-02-09 0:00,야,수,1,0,0,0,0,대전,대덕구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,993583,1826985,127.4284008,36.4404053
2022,2022-02-09 5:00,야,수,1,0,0,0,0,경북,영천시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1125636,1788397,128.8954249,36.08441008
2022,2022-02-09 5:00,야,수,1,0,0,0,0,인천,서구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,건설기계,자전거,921666,1955397,126.6126572,37.59464818
2022,2022-02-09 6:00,주,수,1,0,0,0,0,충북,충주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,1024266,1900195,127.7730831,37.10008426
2022,2022-02-09 8:00,주,수,1,0,0,0,0,경기,안성시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승합차,보행자,978687,1886832,127.2605275,36.97969818
2022,2022-02-09 12:00,주,수,1,0,0,0,0,인천,계양구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승합차,보행자,930855,1948165,126.7174199,37.53020477
2022,2022-02-09 18:00,야,수,1,0,0,0,0,경기,수원시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,956243,1920565,127.0063824,37.28298746
